Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
gi|10313991|ref|NC_002549.1|_2099/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2100/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2101/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2102/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2103/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2104/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2105/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2106/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2107/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2108/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2109/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2110/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2111/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2112/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2113/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2114/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2115/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2116/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2117/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2118/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2119/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2120/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2121/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2122/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2123/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2124/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2125/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2126/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2127/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2128/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2129/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2130/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2131/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2132/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2133/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2134/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2135/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2136/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2137/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2138/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2139/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2140/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2141/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2142/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2143/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2144/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2145/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2146/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2147/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2148/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2149/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2150/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2151/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2152/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2153/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2154/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2155/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2156/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2157/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2158/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2159/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2160/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2161/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2162/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2163/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2164/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2165/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2166/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2167/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2168/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2169/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2170/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2171/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2172/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2173/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2174/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2175/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2176/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2177/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2178/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2179/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2180/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2181/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2182/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2183/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2184/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2185/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2186/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2187/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2188/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2189/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2190/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2191/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2192/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2193/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2194/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2195/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2196/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2197/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2198/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2199/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2200/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2201/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2202/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2203/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2204/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2205/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2206/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2207/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2208/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2209/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2210/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2211/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2212/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2213/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2214/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2215/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2216/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2217/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2218/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2219/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2220/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2221/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2222/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2223/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2224/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2225/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2226/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2227/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2228/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2229/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2230/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2231/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2232/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2233/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2234/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2235/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2236/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2237/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2238/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2239/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2240/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2241/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2242/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2243/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2244/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2245/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2246/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2247/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2248/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2249/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2250/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2251/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2252/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2253/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2254/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2255/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2256/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2257/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2258/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2259/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2260/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2261/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2262/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2263/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2264/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2265/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2266/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2267/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2268/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2269/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2270/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2271/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2272/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2273/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2274/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2275/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2276/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2277/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2278/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2279/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2280/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2281/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2282/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2283/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2284/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2285/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2286/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2287/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2288/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2289/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2290/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2291/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2292/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2293/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2294/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2295/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2296/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2297/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2298/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2299/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2300/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2301/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2302/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2303/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2304/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2305/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2306/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2307/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2308/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2309/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2310/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2311/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2312/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2313/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2314/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2315/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2316/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2317/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2318/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2319/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2320/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2321/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2322/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2323/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2324/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2325/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2326/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2327/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2328/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2329/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2330/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2331/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2332/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2333/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2334/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2335/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2336/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2337/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2338/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2339/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2340/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2341/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2342/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2343/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2344/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2345/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2346/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2347/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2348/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2349/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2350/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2351/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2352/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2353/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2354/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2355/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2356/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2357/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2358/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2359/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2360/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2361/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2362/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2363/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2364/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2365/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2366/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2367/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2368/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2369/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2370/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2371/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2372/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2373/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2374/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2375/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2376/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2377/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2378/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2379/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2380/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2381/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2382/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2383/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2384/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2385/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2386/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2387/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2388/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2389/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2390/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2391/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2392/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2393/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2394/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2395/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2396/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2397/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2398/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2399/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2400/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2401/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2402/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2403/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2404/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2405/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2406/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2407/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2408/1,301,0.0109091,3052462,3,NA,0,1
